address,season,year,sq_ft,org,clc_group
4240 N HICKS ST,,,676,CLC,NTCDC
2732 N BONSALL ST,,,630,CLC,ODAAT
2949 JUDSON ST,,,771,CLC,ODAAT
2951 JUDSON ST,,,759,CLC,ODAAT
3020 JUDSON ST,,,675,CLC,ODAAT
2313 W LEHIGH AVE,,,1216,CLC,ODAAT
2761 N CROSKEY ST,,,652,CLC,ODAAT
3647 N 15TH ST,,,1598,CLC,Tioga United
3649 N 15TH ST,,,1598,CLC,Tioga United
3306 N 16TH ST,,,1750,CLC,Tioga United
3328 N 16TH ST,,,1750,CLC,Tioga United
3330 N 16TH ST,,,2158,CLC,Tioga United
3344 N 16TH ST,,,2695,CLC,Tioga United
3301 N 17TH ST,,,1762,CLC,Tioga United
3309 N 17TH ST,,,1978,CLC,Tioga United
3333 N 17TH ST,,,2492,CLC,Tioga United
3345 N 19TH ST,,,1566,CLC,Tioga United
3345 N 17TH ST,,,2492,CLC,Tioga United
3236 N 20TH ST,,,898,CLC,Tioga United
3330 N 20TH ST,,,1186,CLC,Tioga United
3233 N WOODSTOCK ST,,,896,CLC,Tioga United
3237 N WOODSTOCK ST,,,896,CLC,Tioga United
3241 N WOODSTOCK ST,,,807,CLC,Tioga United
3525 N 21ST ST,,,1656,CLC,Tioga United
1834 W VENANGO ST,,,2080,CLC,Tioga United
1837 W VENANGO ST,,,1840,CLC,Tioga United
1839 W VENANGO ST,,,1840,CLC,Tioga United
1624 W VICTORIA ST,,,930,CLC,Tioga United
2107 W VENANGO ST,,,6140,CLC,Tioga United
2105 W VENANGO ST,,,6345,CLC,Tioga United
1418 W TIOGA ST,,,2002,CLC,Tioga United
2053 W TIOGA ST,,,2309,CLC,Tioga United
1526 W WESTMORELAND ST,,,1520,CLC,Tioga United
2013 W WESTMORELAND ST,,,1575,CLC,Tioga United
2102 W ONTARIO ST,,,2364,CLC,Tioga United
2039 W ONTARIO ST,,,2860,CLC,Tioga United
2041 W ONTARIO ST,,,3078,CLC,Tioga United
2019 W MADISON ST,,,798,CLC,Tioga United
2021 W MADISON ST,,,798,CLC,Tioga United
2022 W WESTMORELAND ST,,,935,CLC,Tioga United
3442 N 16TH ST,,,1900,CLC,Tioga United
3251 N 15TH ST,,,1387,CLC,Tioga United
3245 N 15TH ST,,,1384,CLC,Tioga United
3241 N 15TH ST,,,1394,CLC,Tioga United
4925 N LAWRENCE ST,,,2000,CLC,GPASS
5113 N 10TH ST,,,2255,CLC,GPASS
1029 W WYOMING AVE,,,1619,CLC,GPASS
1035 W WYOMING AVE,,,1284,CLC,GPASS
1034 W LOUDON ST,,,658,CLC,GPASS
1222 W LOUDON ST,,,1121,CLC,GPASS
1311 W LOUDON ST,,,1478,CLC,GPASS
4956 N WARNOCK ST,,,1131,CLC,GPASS
124 W DUVAL ST,,,1607,CLC,Mt Airy BID
6702 MUSGRAVE ST,,,1512,CLC,Mt Airy BID
67 W DUVAL ST,,,3416,CLC,Mt Airy BID
6706 MUSGRAVE ST,,,1521,CLC,Mt Airy BID
91 E SHARPNACK ST,,,2550,CLC,Mt Airy BID
536 E JOHNSON ST,,,2950,CLC,Mt Airy BID
100 E PASTORIUS ST,,,1486,CLC,Mt Airy BID
77 E PASTORIUS ST,,,3000,CLC,Mt Airy BID
54 E PASTORIUS ST,,,4045,CLC,Mt Airy BID
53 E PASTORIUS ST,,,3000,CLC,Mt Airy BID
5619 HEISKELL ST,,,774,CLC,NTCDC
314 SHEDAKER ST,,,1321,CLC,NTCDC
1419 W JEROME ST,,,937,CLC,NTCDC
6045 E WISTER ST,,,1687,CLC,NTCDC
14 W SEYMOUR ST,,,2359,CLC,NTCDC
47-49 E CLAPIER ST,,,3357,CLC,NTCDC
1943 ROWAN ST,,,1395,CLC,NTCDC
1962 ROWAN ST,,,1190,CLC,NTCDC
4544 WAYNE AVE,,,1362,CLC,NTCDC
6023 E WISTER ST,,,1485,CLC,NTCDC
32 E CLAPIER ST,,,2370,CLC,NTCDC
4438 N 18TH ST,,,945,CLC,NTCDC
4440 N 18TH ST,,,945,CLC,NTCDC
1733 W WINGOHOCKING ST,,,826,CLC,NTCDC
1717 W BRISTOL ST,,,1249,CLC,NTCDC
1725 W BRISTOL ST,,,1249,CLC,NTCDC
1660 DOUNTON ST,,,691,CLC,NTCDC
747 GRAY ST,,,1399,CLC,NTCDC
749 GRAY ST,,,1504,CLC,NTCDC
746 E WOODLAWN ST,,,657,CLC,NTCDC
5536 CHEW AVE,,,1134,CLC,NTCDC
2026 NEWCOMB ST,,,618,CLC,NTCDC
4224 N HICKS ST,,,674,CLC,NTCDC
4226 N HICKS ST,,,674,CLC,NTCDC
3044 N BONSALL ST,,,641,CLC,ODAAT
2748 N BONSALL ST,,,652,CLC,ODAAT
2752 N BONSALL ST,,,652,CLC,ODAAT
2730 N BONSALL ST,,,652,CLC,ODAAT
2960 JUDSON ST,,,713,CLC,ODAAT
2733 JUDSON ST,,,652,CLC,ODAAT
3336 N 16TH ST,,,2469,CLC,Tioga United
3607 N 16TH ST,,,2791,CLC,Tioga United
3305 N 17TH ST,,,2063,CLC,Tioga United
3327 N 17TH ST,,,2492,CLC,Tioga United
3337 N 17TH ST,,,2492,CLC,Tioga United
3339 N 17TH ST,,,2492,CLC,Tioga United
3349 N 19TH ST,,,1566,CLC,Tioga United
3238 N 20TH ST,,,631,CLC,Tioga United
3235 N WOODSTOCK ST,,,896,CLC,Tioga United
3317 N 21ST ST,,,1155,CLC,Tioga United
3321 N 21ST ST,,,1232,CLC,Tioga United
3423 N 21ST ST,,,2010,CLC,Tioga United
3519 N 22ND ST,,,4615,CLC,Tioga United
1826 W VENANGO ST,,,2080,CLC,Tioga United
1907 W VENANGO ST,,,2080,CLC,Tioga United
1919 W VENANGO ST,,,2080,CLC,Tioga United
3515 N 22ND ST,,,2925,CLC,Tioga United
1839 W TIOGA ST,,,2830,CLC,Tioga United
2037 W WESTMORELAND ST,,,1128,CLC,Tioga United
2107 W WESTMORELAND ST,,,1687,CLC,Tioga United
2041 W MADISON ST,,,1105,CLC,Tioga United
2025 W MADISON ST,,,831,CLC,Tioga United
1815 W VENANGO ST,,,1840,CLC,Tioga United
3538 N 19TH ST,,,1840,CLC,Tioga United
3253 N 15TH ST,,,1402,CLC,Tioga United
4911 N LAWRENCE ST,,,2000,CLC,GPASS
4846 N 7TH ST,,,1093,CLC,GPASS
4848 N 7TH ST,,,1093,CLC,GPASS
5050 N FRANKLIN ST,,,1020,CLC,GPASS
4918 N HUTCHINSON ST,,,1221,CLC,GPASS
4914 N 7TH ST,,,1058,CLC,GPASS
1021 W WYOMING AVE,,,1368,CLC,GPASS
1025 W WYOMING AVE,,,1289,CLC,GPASS
1023 W WYOMING AVE,,,1330,CLC,GPASS
1031 W WYOMING AVE,,,1348,CLC,GPASS
1037 W WYOMING AVE,,,1323,CLC,GPASS
1209 W LOUDON ST,,,2500,CLC,GPASS
4802 N CAMAC ST,,,1462,CLC,GPASS
4828 N WARNOCK ST,,,1645,CLC,GPASS
6806 CHEW AVE,,,1200,CLC,Mt Airy BID
102 W DUVAL ST,,,1600,CLC,Mt Airy BID
31 W DUVAL ST,,,2350,CLC,Mt Airy BID
111 E SPRINGER ST,,,1275,CLC,Mt Airy BID
246 E PHIL ELLENA ST,,,1700,CLC,Mt Airy BID
143 E SHARPNACK ST,,,2190,CLC,Mt Airy BID
6135 BAYNTON ST,,,1262,CLC,Mt Airy BID
6137 BAYNTON ST,,,1148,CLC,Mt Airy BID
51 E PASTORIUS ST,,,3000,CLC,Mt Airy BID
5621 HEISKELL ST,,,781,CLC,NTCDC
316 SHEDAKER ST,,,1319,CLC,NTCDC
4945-47 SHELDON ST,,,4900,CLC,NTCDC
4964 SHELDON ST,,,2450,CLC,NTCDC
5041 WADE ST,,,1175,CLC,NTCDC
5559 CROWSON ST,,,808,CLC,NTCDC
1960 ROWAN ST,,,1203,CLC,NTCDC
4540 WAYNE AVE,,,1468,CLC,NTCDC
4546 WAYNE AVE,,,1862,CLC,NTCDC
1731 W WINGOHOCKING ST,,,826,CLC,NTCDC
1626 W WINGOHOCKING ST,,,989,CLC,NTCDC
4432 N UBER ST,,,1258,CLC,NTCDC
5506 CHEW AVE,,,1134,CLC,NTCDC
748 E WOODLAWN ST,,,675,CLC,NTCDC
5602 BLOYD ST,,,776,CLC,NTCDC
2056 NEWCOMB ST,,,679,CLC,NTCDC
2745 JUDSON ST,,,652,CLC,ODAAT
2757 N CROSKEY ST,,,652,CLC,ODAAT
2759 N CROSKEY ST,,,652,CLC,ODAAT
2767 N HEMBERGER ST,,,652,CLC,ODAAT
2919 N 23RD ST,,,937,CLC,ODAAT
3308 N 16TH ST,,,1777,CLC,Tioga United
3338 N 16TH ST,,,2689,CLC,Tioga United
3346 N 16TH ST,,,2676,CLC,Tioga United
3539 N 16TH ST,,,3158,CLC,Tioga United
3303 N 17TH ST,,,2081,CLC,Tioga United
3335 N 17TH ST,,,2492,CLC,Tioga United
3323 N 19TH ST,,,1566,CLC,Tioga United
3328 N 20TH ST,,,1204,CLC,Tioga United
3334 N 20TH ST,,,1482,CLC,Tioga United
3313 N 20TH ST,,,1517,CLC,Tioga United
3332 N 21ST ST,,,1065,CLC,Tioga United
3430 N 21ST ST,,,1745,CLC,Tioga United
3438 N 21ST ST,,,2017,CLC,Tioga United
3431 N 21ST ST,,,1928,CLC,Tioga United
3433 N 21ST ST,,,2067,CLC,Tioga United
1911 W VENANGO ST,,,2080,CLC,Tioga United
1913 W VENANGO ST,,,2080,CLC,Tioga United
1426 W TIOGA ST,,,2025,CLC,Tioga United
1837 W TIOGA ST,,,3172,CLC,Tioga United
2106 W WESTMORELAND ST,,,792,CLC,Tioga United
2017 W MADISON ST,,,986,CLC,Tioga United
2023 W MADISON ST,,,798,CLC,Tioga United
3611 N 18TH ST,,,1501,CLC,Tioga United
3255 N 15TH ST,,,1387,CLC,Tioga United
3352 N SYDENHAM ST,,,918,CLC,Tioga United
3229 N 15TH ST,,,1394,CLC,Tioga United
1039 W WYOMING AVE,,,1483,CLC,GPASS
4711 N 11TH ST,,,1425,CLC,GPASS
1319 W ROCKLAND ST,,,2812,CLC,GPASS
4921 N WARNOCK ST,,,1487,CLC,GPASS
69 E DUVAL ST,,,793,CLC,Mt Airy BID
112 E SPRINGER ST,,,2060,CLC,Mt Airy BID
248 E PHIL ELLENA ST,,,1700,CLC,Mt Airy BID
123 PLEASANT ST,,,1446,CLC,Mt Airy BID
129-31 PLEASANT ST,,,2146,CLC,Mt Airy BID
127 PLEASANT ST,,,1073,CLC,Mt Airy BID
87 E SHARPNACK ST,,,2632,CLC,Mt Airy BID
141 E SHARPNACK ST,,,1567,CLC,Mt Airy BID
102 E PASTORIUS ST,,,1486,CLC,Mt Airy BID
50 E PASTORIUS ST,,,1838,CLC,Mt Airy BID
6456 GERMANTOWN AVE,,,2713,CLC,Mt Airy BID
5615 HEISKELL ST,,,782,CLC,NTCDC
5617 HEISKELL ST,,,707,CLC,NTCDC
5630 HEISKELL ST,,,812,CLC,NTCDC
5625 UTAH ST,,,525,CLC,NTCDC
4964 WAKEFIELD ST,,,1272,CLC,NTCDC
4951 SHELDON ST,,,4900,CLC,NTCDC
4967 SHELDON ST,,,4830,CLC,NTCDC
4971 SHELDON ST,,,2450,CLC,NTCDC
4973 SHELDON ST,,,2578,CLC,NTCDC
4995 SHELDON ST,,,1750,CLC,NTCDC
4993 SHELDON ST,,,1750,CLC,NTCDC
34 E CLAPIER ST,,,2374,CLC,NTCDC
36 E CLAPIER ST,,,1573,CLC,NTCDC
4942 BAYNTON ST,,,1479,CLC,NTCDC
4538 WAYNE AVE,,,1526,CLC,NTCDC
4307 N 16TH ST,,,1650,CLC,NTCDC
1943 BONITZ ST,,,600,CLC,NTCDC
4424 N CLEVELAND ST,,,746,CLC,NTCDC
750 E WOODLAWN ST,,,696,CLC,NTCDC
2024 NEWCOMB ST,,,618,CLC,NTCDC
838 LOCUST AVE,,,1322,CLC,NTCDC
1866 W HUNTING PARK AVE,,,1023,CLC,NTCDC
2731 JUDSON ST,,,652,CLC,ODAAT
2741 JUDSON ST,,,652,CLC,ODAAT
3304 N 16TH ST,,,1760,CLC,Tioga United
3332 N 16TH ST,,,2172,CLC,Tioga United
3340 N 16TH ST,,,2685,CLC,Tioga United
3342 N 16TH ST,,,2695,CLC,Tioga United
3348 N 16TH ST,,,2695,CLC,Tioga United
3350 N 16TH ST,,,2200,CLC,Tioga United
3334 N 16TH ST,,,2126,CLC,Tioga United
3609 N 16TH ST,,,2500,CLC,Tioga United
3307 N 17TH ST,,,2003,CLC,Tioga United
3323 N 17TH ST,,,1986,CLC,Tioga United
3325 N 17TH ST,,,1986,CLC,Tioga United
3331 N 17TH ST,,,2492,CLC,Tioga United
3329 N 17TH ST,,,2492,CLC,Tioga United
3311 N 17TH ST,,,1944,CLC,Tioga United
3347 N 19TH ST,,,1566,CLC,Tioga United
3351 N 19TH ST,,,1566,CLC,Tioga United
3332 N 20TH ST,,,1195,CLC,Tioga United
3242 N 20TH ST,,,840,CLC,Tioga United
3239 N WOODSTOCK ST,,,801,CLC,Tioga United
3314 N 20TH ST,,,1098,CLC,Tioga United
3315 N 20TH ST,,,1517,CLC,Tioga United
3317 N 20TH ST,,,1517,CLC,Tioga United
3302 N 21ST ST,,,949,CLC,Tioga United
3315 N 21ST ST,,,1155,CLC,Tioga United
3319 N 21ST ST,,,1232,CLC,Tioga United
3432 N 21ST ST,,,1536,CLC,Tioga United
3300 N 21ST ST,,,1181,CLC,Tioga United
3517 N 22ND ST,,,2925,CLC,Tioga United
3527 N 21ST ST,,,1656,CLC,Tioga United
1600-20 W VENANGO ST,,,12800,CLC,Tioga United
1818 W VENANGO ST,,,2080,CLC,Tioga United
1820 W VENANGO ST,,,2205,CLC,Tioga United
1824 W VENANGO ST,,,2080,CLC,Tioga United
1416 W TIOGA ST,,,2002,CLC,Tioga United
1420 W TIOGA ST,,,2002,CLC,Tioga United
1843 W TIOGA ST,,,3202,CLC,Tioga United
2100 W WESTMORELAND ST,,,792,CLC,Tioga United
2102 W WESTMORELAND ST,,,792,CLC,Tioga United
3239 N 15TH ST,,,1394,CLC,Tioga United
3322 N SYDENHAM ST,,,882,CLC,Tioga United
1027 W WYOMING AVE,,,1664,CLC,GPASS
1033 W WYOMING AVE,,,1357,CLC,GPASS
1221 W WINGOHOCKING ST,,,2200,CLC,GPASS
6808 CHEW AVE,,,1200,CLC,Mt Airy BID
93 E DUVAL ST,,,1076,CLC,Mt Airy BID
100 W DUVAL ST,,,1601,CLC,Mt Airy BID
6708 MUSGRAVE ST,,,1563,CLC,Mt Airy BID
6700 MUSGRAVE ST,,,2181,CLC,Mt Airy BID
106 E WASHINGTON LN,,,3061,CLC,Mt Airy BID
5139 RUBICAM ST,,,28218,CLC,NTCDC
5412 LENA ST,,,1406,CLC,NTCDC
200-06 SHEDAKER ST,,,13591,CLC,NTCDC
302 SHEDAKER ST,,,1509,CLC,NTCDC
340 SHEDAKER ST,,,1316,CLC,NTCDC
342 SHEDAKER ST,,,1717,CLC,NTCDC
1920 ROBERTS AVE,,,1308,CLC,NTCDC
207 E LOGAN ST,,,6697,CLC,NTCDC
2134 CHELTEN AVE,,,2366,CLC,NTCDC
6001-03 E WISTER ST,,,2283,CLC,NTCDC
40 E CLAPIER ST,,,1571,CLC,NTCDC
4974 BAYNTON ST,,,980,CLC,NTCDC
4536 WAYNE AVE,,,1323,CLC,NTCDC
4225 N 16TH ST,,,1489,CLC,NTCDC
1624 W WINGOHOCKING ST,,,901,CLC,NTCDC
1911-27 W CAYUGA ST,,,16450,CLC,NTCDC
4410 GERMANTOWN AVE,,,2100,CLC,NTCDC
1620 DOUNTON ST,,,700,CLC,NTCDC
1635-37 W JUNIATA ST,,,2613,CLC,NTCDC
5639 CHEW AVE,,,2413,CLC,NTCDC
4515 N HICKS ST,,,689,CLC,NTCDC
1816 W ERIE AVE,,,2769,CLC,NTCDC
1864 W HUNTING PARK AVE,,,1023,CLC,NTCDC
2766 N HEMBERGER ST,,,652,CLC,ODAAT
2924 N CROSKEY ST,,,1013,CLC,ODAAT
2922 N CROSKEY ST,,,1516,CLC,ODAAT
3024 N 23RD ST,,,909,CLC,ODAAT
3035 N 23RD ST,,,870,CLC,ODAAT
2754 N 23RD ST,,,878,CLC,ODAAT
3537 N 16TH ST,,,4215,CLC,Tioga United
3341 N 17TH ST,,,2492,CLC,Tioga United
3343 N 17TH ST,,,2492,CLC,Tioga United
3347 N 17TH ST,,,2566,CLC,Tioga United
3426 N 17TH ST,,,6101,CLC,Tioga United
3240 N 20TH ST,,,669,CLC,Tioga United
3312 N 21ST ST,,,1309,CLC,Tioga United
3313 N 21ST ST,,,1155,CLC,Tioga United
3434 N 21ST ST,,,1662,CLC,Tioga United
3436 N 21ST ST,,,1721,CLC,Tioga United
3429 N 21ST ST,,,2207,CLC,Tioga United
2035 W ESTAUGH ST,,,207,CLC,Tioga United
1520-40 W VENANGO ST,,,12098,CLC,Tioga United
1900 W VENANGO ST,,,1915,CLC,Tioga United
1909 W VENANGO ST,,,2080,CLC,Tioga United
1424 W TIOGA ST,,,2025,CLC,Tioga United
1841 W TIOGA ST,,,3029,CLC,Tioga United
1528 W WESTMORELAND ST,,,1664,CLC,Tioga United
1924-30 W ONTARIO ST,,,9785,CLC,Tioga United
2033 W MADISON ST,,,1220,CLC,Tioga United
2035 W MADISON ST,,,1157,CLC,Tioga United
2039 W MADISON ST,,,1147,CLC,Tioga United
2037 W MADISON ST,,,1286,CLC,Tioga United
2100 W ONTARIO ST,,,2370,CLC,Tioga United
5127 N 11TH ST,,,2163,CLC,GPASS
4915 N CAMAC ST,,,2050,CLC,GPASS
6308 BAYNTON ST,,,4241,CLC,Mt Airy BID
6320 BAYNTON ST,,,6503,CLC,Mt Airy BID
6729 MUSGRAVE ST,,,5428,CLC,Mt Airy BID
113 E SPRINGER ST,,,1275,CLC,Mt Airy BID
5223-29 BELFIELD AVE,,,26765,CLC,NTCDC
5640 HEISKELL ST,,,1142,CLC,NTCDC
5634 HEISKELL ST,,,1320,CLC,NTCDC
5642 HEISKELL ST,,,969,CLC,NTCDC
201-05 E LOGAN ST,,,7830,CLC,NTCDC
3256 N 17TH ST,,,1584,CLC,Tioga United
3254 N 17TH ST,,,1584,CLC,Tioga United
3427 N 21ST ST,,,1877,CLC,Tioga United
147 W ROOSEVELT BLVD,,,2577,CLC,GPASS
5024 N 12TH ST,,,1974,CLC,GPASS
5047 N CAMAC ST,,,1315,CLC,GPASS
5236 N WARNOCK ST,,,1386,CLC,GPASS
1219 WINDRIM AVE,,,3125,CLC,GPASS
5249 N WARNOCK ST,,,1442,CLC,GPASS
145 W ROOSEVELT BLVD,,,1760,CLC,GPASS
45 PLEASANT ST,,,1019,PHDC,
2135 W LAVEER ST,,,849,PHDC,
2137 W LAVEER ST,,,840,PHDC,
5648 BOYER ST,,,1371,PHDC,
6072 N BEECHWOOD ST,,,1890,PHDC,
1219 E CHELTEN AVE,,,2600,PHDC,
5646 BOYER ST,,,1299,PHDC,
7457 THOURON AVE,,,2912,PHDC,
4950 N SMEDLEY ST,,,1005,PHDC,
1610 W MENTOR ST,,,1040,PHDC,
1608 W MENTOR ST,,,1098,PHDC,
1807 W ROCKLAND ST,,,1067,PHDC,
1809 W ROCKLAND ST,,,1067,PHDC,
540 E BRINGHURST ST,,,842,PHDC,
5669 HEISKELL ST,,,783,PHDC,
5667 HEISKELL ST,,,843,PHDC,
28 COLLOM ST,,,921,PHDC,
580 HERMAN ST,,,951,PHDC,
534 E BRINGHURST ST,,,842,PHDC,
4975 SHELDON ST,,,2450,PHDC,
41 E SEYMOUR ST,,,2816,PHDC,
39 E SEYMOUR ST,,,4144,PHDC,
26 COLLOM ST,,,915,PHDC,
6131 BAYNTON ST,,,1262,PHDC,
542 E BRINGHURST ST,,,1112,PHDC,
28 E GARFIELD ST,,,532,PHDC,
94 E SEYMOUR ST,,,809,PHDC,
4658 HAWTHORNE ST,,,800,PHDC,
3928 N 13TH ST,,,1125,PHDC,
1425 W PACIFIC ST,,,800,PHDC,
193 W TIOGA ST,,,566,PHDC,
3561 N WARNOCK ST,,,784,PHDC,
3703 OLD YORK RD,,,1366,PHDC,
3705 OLD YORK RD,,,1367,PHDC,
4418 N CLEVELAND ST,,,704,PHDC,
1332 N 52ND ST,,,1210,PHDC,
1334 N 52ND ST,,,1211,PHDC,
5110 HARLAN ST,,,1541,PHDC,
1340 N 52ND ST,,,1275,PHDC,
5112 HARLAN ST,,,1227,PHDC,
1330 N 52ND ST,,,1209,PHDC,
1310 FARSON ST,,,659,PHDC,
5111-13 W STILES ST,,,1980,PHDC,
1328 N 52ND ST,,,1207,PHDC,
1326 N 52ND ST,,,1207,PHDC,
1312 FARSON ST,,,659,PHDC,
1338 N 52ND ST,,,1275,PHDC,
1672 N LINDENWOOD ST,,,880,PHDC,
5109 W STILES ST,,,1068,PHDC,
1415 N 57TH ST,,,1029,PHDC,
1417 N 57TH ST,,,984,PHDC,
912 N MAY ST,,,585,PHDC,
915 N 47TH ST,,,1600,PHDC,
923 N 47TH ST,,,1800,PHDC,
927 N 47TH ST,,,2300,PHDC,
913 N 47TH ST,,,1800,PHDC,
917 N 47TH ST,,,1600,PHDC,
2145 E ORLEANS ST,,,703,PHDC,
2147 E ORLEANS ST,,,700,PHDC,
409 E SOMERSET ST,,,784,PHDC,
2458 N DOVER ST,,,700,PHDC,
2940 N TANEY ST,,,775,PHDC,
2309 N OPAL ST,,,793,PHDC,
2423 N DOVER ST,,,735,PHDC,
2443 N DOVER ST,,,735,PHDC,
2349 N CARLISLE ST,,,956,PHDC,
2037 W BOSTON ST,,,872,PHDC,
2400 N NEWKIRK ST,,,735,PHDC,
2416 N DOVER ST,,,700,PHDC,
2351 N CARLISLE ST,,,956,PHDC,
2447 N DOVER ST,,,735,PHDC,
2522 N DOVER ST,,,700,PHDC,
2432 N DOVER ST,,,700,PHDC,
2518 N DOVER ST,,,700,PHDC,
2245 N 16TH ST,,,1025,PHDC,
2425 N DOVER ST,,,735,PHDC,
2237 N UBER ST,,,1440,PHDC,
2442 N DOVER ST,,,700,PHDC,
3148 N CARLISLE ST,,,701,PHDC,
1549 W OAKDALE ST,,,644,PHDC,
2316 N OPAL ST,,,764,PHDC,
2429 N DOVER ST,,,735,PHDC,
2243 N UBER ST,,,1355,PHDC,
2631 N BANCROFT ST,,,631,PHDC,
3142 N CARLISLE ST,,,746,PHDC,
2402 N NEWKIRK ST,,,735,PHDC,
1437 W SOMERSET ST,,,1083,PHDC,
2431 N DOVER ST,,,735,PHDC,
2301 N COLORADO ST,,,864,PHDC,
1547 W OAKDALE ST,,,644,PHDC,
2422 N DOVER ST,,,700,PHDC,
1553 W OAKDALE ST,,,685,PHDC,
3146 N CARLISLE ST,,,658,PHDC,
1439 W SOMERSET ST,,,1119,PHDC,
2560 N 18TH ST,,,1072,PHDC,
2444 N DOVER ST,,,700,PHDC,
2264 N 19TH ST,,,909,PHDC,
1535 W OAKDALE ST,,,682,PHDC,
3152 N CARLISLE ST,,,656,PHDC,
2039 W INDIANA AVE,,,841,PHDC,
2445 N DOVER ST,,,735,PHDC,
2421 N DOVER ST,,,735,PHDC,
2426 N 20TH ST,,,1050,PHDC,
2516 N DOVER ST,,,700,PHDC,
2241 N UBER ST,,,1440,PHDC,
3140 N CARLISLE ST,,,673,PHDC,
2404 N NEWKIRK ST,,,785,PHDC,
2428 N 20TH ST,,,1050,PHDC,
1551 W OAKDALE ST,,,644,PHDC,
2514 N DOVER ST,,,646,PHDC,
2241 N 16TH ST,,,1026,PHDC,
2618 W ARIZONA ST,,,565,PHDC,
2430 N 20TH ST,,,1050,PHDC,
2419 N DOVER ST,,,735,PHDC,
2638 N BANCROFT ST,,,672,PHDC,
2243 N 16TH ST,,,1018,PHDC,
2410 N NEWKIRK ST,,,735,PHDC,
2239 N 16TH ST,,,1025,PHDC,
2456 N DOVER ST,,,700,PHDC,
2418 N DOVER ST,,,700,PHDC,
2406 N NEWKIRK ST,,,735,PHDC,
2237 N 16TH ST,,,1026,PHDC,
2430 N DOVER ST,,,700,PHDC,
2441 N DOVER ST,,,735,PHDC,
2412 N NEWKIRK ST,,,735,PHDC,
2740 N HICKS ST,,,672,PHDC,
2434 N DOVER ST,,,700,PHDC,
2452 N DOVER ST,,,700,PHDC,
2520 N DOVER ST,,,700,PHDC,
2524 N DOVER ST,,,700,PHDC,
2424 N MOLE ST,,,461,PHDC,
2735 N HICKS ST,,,625,PHDC,
2414 N MARSTON ST,,,752,PHDC,
2423 N MARSTON ST,,,793,PHDC,
2259 N 16TH ST,,,1053,PHDC,
2430 N MOLE ST,,,496,PHDC,
2433 N MARSTON ST,,,858,PHDC,
1829 W CUMBERLAND ST,,,915,PHDC,
2432 N CLEVELAND ST,,,696,PHDC,
2944 N SYDENHAM ST,,,644,PHDC,
2951 N RINGGOLD ST,,,573,PHDC,
2416 N MARSTON ST,,,700,PHDC,
2419 N MARSTON ST,,,744,PHDC,
1825 W CUMBERLAND ST,,,869,PHDC,
2227 W SERGEANT ST,,,875,PHDC,
2421 N MARSTON ST,,,761,PHDC,
2429 N MARSTON ST,,,823,PHDC,
2023 W STELLA ST,,,700,PHDC,
2019 W STELLA ST,,,700,PHDC,
2449 N MARSTON ST,,,966,PHDC,
1827 W CUMBERLAND ST,,,869,PHDC,
2412 N MARSTON ST,,,700,PHDC,
2931 W GORDON ST,,,827,PHDC,
2947 N RINGGOLD ST,,,573,PHDC,
2948 N SYDENHAM ST,,,763,PHDC,
2437 N MARSTON ST,,,875,PHDC,
2439 N MARSTON ST,,,884,PHDC,
2618 N STANLEY ST,,,700,PHDC,
2737 N HICKS ST,,,672,PHDC,
2949 N RINGGOLD ST,,,605,PHDC,
2820 N BAMBREY ST,,,631,PHDC,
1344 W CLEARFIELD ST,,,1012,PHDC,
2453 N MARSTON ST,,,1046,PHDC,
2257 N 16TH ST,,,1030,PHDC,
2324 N 10TH ST,,,1315,PHDC,
2336 N 10TH ST,,,1578,PHDC,
2344 N 10TH ST,,,1485,PHDC,
1215 W CUMBERLAND ST,,,895,PHDC,
2236 N CAMAC ST,,,1193,PHDC,
2330 N 10TH ST,,,1135,PHDC,
913 W STERNER ST,,,564,PHDC,
2322 N 10TH ST,,,1190,PHDC,
2340 N 10TH ST,,,1485,PHDC,
915 W STERNER ST,,,564,PHDC,
902 W SILVER ST,,,565,PHDC,
1213 W CUMBERLAND ST,,,900,PHDC,
2439 N LAWRENCE ST,,,665,PHDC,
2334 N 10TH ST,,,1462,PHDC,
917 W STERNER ST,,,564,PHDC,
3109 N HUTCHINSON ST,,,685,PHDC,
1211 W CUMBERLAND ST,,,900,PHDC,
921 W STERNER ST,,,564,PHDC,
900 W SILVER ST,,,652,PHDC,
3045 N DARIEN ST,,,560,PHDC,
1212 W HUNTINGDON ST,,,900,PHDC,
1237 W CUMBERLAND ST,,,866,PHDC,
2401-03 N 3RD ST,,,1375,PHDC,
2618 N SARTAIN ST,,,560,PHDC,
719 W HUNTINGDON ST,,,1181,PHDC,
932 W DAKOTA ST,,,1035,PHDC,
924 W DAKOTA ST,,,772,PHDC,
926 W DAKOTA ST,,,772,PHDC,
2608 N SARTAIN ST,,,560,PHDC,
3149 N WENDLE ST,,,700,PHDC,
2614 N SARTAIN ST,,,560,PHDC,
930 W DAKOTA ST,,,1010,PHDC,
1240 W HAROLD ST,,,588,PHDC,
2532 N FAIRHILL ST,,,949,PHDC,
1236 W HAROLD ST,,,588,PHDC,
1238 W HAROLD ST,,,588,PHDC,
1120 W HUNTINGDON ST,,,1100,PHDC,
2517 N 04TH ST,,,892,PHDC,
2545 N 07TH ST,,,1358,PHDC,
